name,exp_id,run_id,Accuracy,AbsLoss,SignedLoss,A_Value_Variance,A_Value_Ex,A_Value_Smooth,DDPG_Version,buffer.m,env.U_2,ddpg.tau_decay,env.b,env.mu,env.sigma,general_settings.max_episodes,ddpg.noise_scale,env.dt
More long Multiple Env and Tau ,3,7aaf21757c0b40c19c4fc9f927c673ca,0.86933715,0.07561815,-0.07561815,1.65219E-05,0.578727239,0.503109089,DDPG,8,np.log,linear,-8.73848872,0.423787309,0.8557305,10000,1,0.2
More long Multiple Env and Tau ,3,7afe20815fc241078517d516b9b27819,0.967160205,0.013629019,0.013629019,0.000154841,0.415015363,0.428644382,DDPG,8,np.log,linear,-8.66803128,0.367967435,0.941613347,10000,1,0.2
More long Multiple Env and Tau ,3,7b48dde5e7b44165b494cd6945b158d5,0.915070898,0.067278423,-0.067278423,3.92154E-05,0.792171606,0.724893182,ShockBuffer,8,np.log,linear,-0.728598767,0.183272923,0.480993843,10000,1,0.2
More long Multiple Env and Tau ,3,7b52e1e2dc4b44dabc61f4b9a1d6016c,0.772765209,0.057544381,-0.057544381,1.65615E-05,0.253237547,0.195693166,DDPG,8,np.log,linear,-8.531587541,0.110967895,0.661964387,10000,1,0.2
More long Multiple Env and Tau ,3,7b94ac1973e54538af28a9edea91e283,0.908647279,0.061370285,-0.061370285,0.000436089,0.671794823,0.610424538,DDPG,8,np.log,linear,-8.08549807,0.4350838,0.804763239,10000,1,0.2
More long Multiple Env and Tau ,3,7bccbc9b6fa1434d99a5d69de90ba99f,0.831763716,0.09594647,-0.09594647,0.001298262,0.570307833,0.474361362,DDPG,8,np.log,linear,-7.507961034,0.503426384,0.939535768,10000,1,0.2
More long Multiple Env and Tau ,3,7c1049a713a04103a87e626e54ae317c,0.981375999,0.012305538,-0.012305538,1.57932E-05,0.660735442,0.648429905,ShockBuffer,8,np.log,linear,-3.961920848,0.252392095,0.618050657,10000,1,0.2
More long Multiple Env and Tau ,3,7ca661f075c148c19f7646677ec888f1,0.766216579,0.096982317,-0.096982317,0.00033179,0.414838301,0.317855984,DDPG,8,np.log,linear,-3.10398372,0.027039419,0.255304963,10000,1,0.2
More long Multiple Env and Tau ,3,7cdb32725926476bac06441ad5e1704c,0.976666453,0.015931206,0.015931206,0.000101572,0.682759724,0.69869093,ShockBuffer,8,np.log,linear,-9.401092835,0.369515673,0.735669049,10000,1,0.2
More long Multiple Env and Tau ,3,7d23f17b0ed74f2db81fe91efa2237ef,0.949116861,0.005114587,0.005114587,1.32898E-05,0.100516343,0.105630931,ShockBuffer,8,np.log,linear,-8.914922422,0.071119282,0.841153662,10000,1,0.2
More long Multiple Env and Tau ,3,7d3f963289c84914bb7dd927f36d4e47,0.998627503,0.000841118,-0.000841118,5.34321E-06,0.612838067,0.611996949,ShockBuffer,8,np.log,linear,-1.217189292,0.572231859,0.966302603,10000,1,0.2
More long Multiple Env and Tau ,3,7eb16bf1b9844b9e96fbf340ad5270f8,0.902914307,0.005704281,0.005704281,0.00011144,0.058755116,0.064459398,ShockBuffer,8,np.log,linear,-4.92750347,0.029307541,0.706263629,10000,1,0.2
More long Multiple Env and Tau ,3,7f856c0a20b64275ab1b9e72a9a52ec5,0.990266921,0.003650608,0.003650608,5.01514E-06,0.375072285,0.378722893,ShockBuffer,8,np.log,linear,-7.881955481,0.220262153,0.766324045,10000,1,0.2
More long Multiple Env and Tau ,3,7fcf693f66dc48d2bb69c5bfcbf9c27b,0.88828807,0.024051599,0.024051599,0.000331221,0.215300185,0.239351784,DDPG,8,np.log,linear,-6.762831853,0.069351095,0.567550436,10000,1,0.2
More long Multiple Env and Tau ,3,7ffd36c02b314836a85f560c7c9c385f,0.881959292,0.061245677,-0.061245677,4.3715E-05,0.518852165,0.457606488,DDPG,8,np.log,linear,-3.38256089,0.43894514,0.919778611,10000,1,0.2
More long Multiple Env and Tau ,3,8001225fd9e442d69724e119e20611d2,0.946662964,0.025032716,-0.025032716,5.98047E-06,0.469330834,0.444298118,ShockBuffer,8,np.log,linear,-7.546695129,0.383661853,0.90413809,10000,1,0.2
More long Multiple Env and Tau ,3,803de2e4d07e44aba1a9b248623fe681,0.988915255,0.003617417,-0.003617417,1.19219E-05,0.326341913,0.322724496,DDPG,8,np.log,linear,-7.878540855,0.091358851,0.529101372,10000,1,0.2
More long Multiple Env and Tau ,3,803eef0205ed4f8697d90ef8eea26e06,0.993180378,0.002133209,0.002133209,2.26732E-05,0.31280458,0.314937789,ShockBuffer,8,np.log,linear,-8.450948001,0.180718533,0.760089609,10000,1,0.2
More long Multiple Env and Tau ,3,804fe12a529e480ab6912f43c4454476,0.932118981,0.053133737,0.053133737,9.41483E-05,0.782748082,0.835881819,DDPG,8,np.log,linear,-1.379123884,0.580267345,0.860999817,10000,1,0.2
More long Multiple Env and Tau ,3,80541795da604d3bba8e5d12afe1bcd2,0.957834801,0.026951162,-0.026951162,0.000103898,0.639180242,0.612229081,ShockBuffer,8,np.log,linear,-6.00081946,0.511520818,0.89458165,10000,1,0.2
More long Multiple Env and Tau ,3,805fa807298e48dc9024a35abf8c9d89,0.960056062,0.027368191,0.027368191,9.13929E-05,0.685165079,0.71253327,ShockBuffer,8,np.log,linear,-5.772153012,0.623769318,0.954145035,10000,1,0.2
More long Multiple Env and Tau ,3,80cdd139b9f14530bc8bbb943f5fb17d,0.986827576,0.006970029,-0.006970029,0.001446913,0.529137945,0.522167916,DDPG,8,np.log,linear,-7.185820426,0.446322276,0.918416819,10000,1,0.2
More long Multiple Env and Tau ,3,80d6183e10f7496e8487a3186d8826a7,0.795768876,0.058131659,-0.058131659,5.57077E-06,0.284636631,0.226504972,DDPG,8,np.log,linear,-4.61494228,0.053721694,0.434439647,10000,1,0.2
More long Multiple Env and Tau ,3,80d669df3cc94daf810f678a525e72e0,0.033737751,0.076097588,0.076097588,0.000257972,0.078754591,0.154852179,DDPG,8,np.log,linear,-9.462330797,0.068295995,0.931235834,10000,1,0.2
More long Multiple Env and Tau ,3,815ca7134a69473d82ce327f2723f6f4,0.963043332,0.023758561,0.023758561,6.11241E-06,0.642876161,0.666634722,ShockBuffer,8,np.log,linear,-7.045184244,0.583324797,0.952558285,10000,1,0.2
More long Multiple Env and Tau ,3,815dc36b60d34f9bbe34ff9640ed1971,0.958398254,0.022817954,-0.022817954,1.99625E-05,0.5484855,0.525667546,ShockBuffer,8,np.log,linear,-5.751806831,0.517643708,0.97147783,10000,1,0.2
More long Multiple Env and Tau ,3,816f9982ec7f44afbce9f1a929e5f296,0.818419581,0.10849951,-0.10849951,1.95142E-05,0.597528689,0.489029179,DDPG,8,np.log,linear,-1.856296066,0.527422931,0.939507222,10000,1,0.2
More long Multiple Env and Tau ,3,81bcb58811fa4414b9845e4982164583,0.997299894,0.001385556,-0.001385556,2.45283E-05,0.513148643,0.511763087,DDPG,8,np.log,linear,-9.460777972,0.031442821,0.247536451,10000,1,0.2
More long Multiple Env and Tau ,3,81e09e3aa268429aba5edfd7c66b9235,0.997679091,0.002315827,-0.002315827,5.20948E-05,0.997809991,0.995494164,ShockBuffer,8,np.log,linear,-2.226893538,0.404078723,0.636369076,10000,1,0.2
More long Multiple Env and Tau ,3,828297f15b8746f3b9789fae723b288e,0.948872385,0.028963146,-0.028963146,2.26205E-05,0.566487325,0.537524179,ShockBuffer,8,np.log,linear,-7.646818683,0.102619306,0.425617464,10000,1,0.2
More long Multiple Env and Tau ,3,828637f85a6642a780922891a26949b1,0.986096299,0.002753035,0.002753035,4.5715E-05,0.198007352,0.200760387,ShockBuffer,8,np.log,linear,-9.667655263,0.139092744,0.838130371,10000,1,0.2
More long Multiple Env and Tau ,3,830bb00645c147bdafa0293f02985a5c,0.961890437,0.013181772,-0.013181772,1.88494E-06,0.345891442,0.33270967,DDPG,8,np.log,linear,-9.984485495,0.293528696,0.921203065,10000,1,0.2
More long Multiple Env and Tau ,3,83425fe1351543df99da6a7a7d53da42,0.915091275,0.023259236,-0.023259236,1.7775E-06,0.273932219,0.250672984,DDPG,8,np.log,linear,-4.827744727,0.26005365,0.974338624,10000,1,0.2
More long Multiple Env and Tau ,3,835f4afcb6674889b90ab94f531bba09,0.932591991,0.039015444,0.039015444,0.000203031,0.578795377,0.617810821,DDPG,8,np.log,linear,-0.445579042,0.412753167,0.844466995,10000,1,0.2
More long Multiple Env and Tau ,3,8412d0b9e2a546858921a123ee73ca64,0.976402054,0.020658584,-0.020658584,0.000297078,0.875439906,0.854781322,DDPG,8,np.log,linear,-0.992943136,0.084985013,0.3115717,10000,1,0.2
More long Multiple Env and Tau ,3,84160d62b0534249a2fc977c7137c78d,0.985736936,0.007644039,-0.007644039,0.000914642,0.535932433,0.528288394,DDPG,8,np.log,linear,-0.528976529,0.405371595,0.869704339,10000,1,0.2
More long Multiple Env and Tau ,3,84808f3e301c4d0dbcca38fb9f2ad49a,0.843608232,0.022196275,0.022196275,4.34612E-05,0.141927385,0.164123659,DDPG,8,np.log,linear,-6.562515088,0.076635107,0.734819688,10000,1,0.2
More long Multiple Env and Tau ,3,84ae77fbcf63414fb1a941ffd15a5c96,0.83301067,0.061850092,-0.061850092,5.14335E-05,0.370383499,0.308533407,DDPG,8,np.log,linear,-3.432919956,0.282944939,0.874027606,10000,1,0.2
More long Multiple Env and Tau ,3,84c91b64e8ae4d329246f829acafe7d5,0.928764654,0.042599855,-0.042599855,3.11604E-05,0.598015687,0.555415833,DDPG,8,np.log,linear,-0.605583222,0.480606179,0.896475421,10000,1,0.2
More long Multiple Env and Tau ,3,84eb66b317814ae899eec228d5bb46b7,0.639113218,0.078897092,0.078897092,7.82318E-06,0.218620065,0.297517157,DDPG,8,np.log,linear,-0.158296632,0.143769069,0.810938128,10000,1,0.2
More long Multiple Env and Tau ,3,8500f38c427f422cb85a6692116f0466,0.952601525,0.027460709,-0.027460709,2.94038E-05,0.579358485,0.551897777,ShockBuffer,8,np.log,linear,-3.681592814,0.506706125,0.935199769,10000,1,0.2
More long Multiple Env and Tau ,3,85302453ad424793badd5900214f9b34,0.819741516,0.010214118,-0.010214118,1.50029E-05,0.056663731,0.046449613,DDPG,8,np.log,linear,-5.634614691,0.051391548,0.95234272,10000,1,0.2
More long Multiple Env and Tau ,3,855e6f1748244edaa610e346e066d6c6,0.873721312,0.086187769,0.086187769,6.3009E-05,0.682520311,0.76870808,ShockBuffer,8,np.log,linear,-0.089939749,0.036668165,0.231785786,10000,1,0.2
More long Multiple Env and Tau ,3,856d671e97d545778baf0105f706dd1d,0.808433888,0.028279072,-0.028279072,9.86354E-05,0.147620433,0.11934136,ShockBuffer,8,np.log,linear,0.517882842,0.07828282,0.728215625,10000,1,0.2
More long Multiple Env and Tau ,3,85bf47ee20c443dc883ae3dc2aa6870a,0.93461821,0.008408621,0.008408621,0.000464854,0.128607999,0.137016621,ShockBuffer,8,np.log,linear,-6.109945917,0.007457051,0.240796166,10000,1,0.2
More long Multiple Env and Tau ,3,8650b43ba5c146c0aba19b58d14b8a3b,0.88051429,0.078700256,-0.078700256,0.000208784,0.658658311,0.579958055,DDPG,8,np.log,linear,-1.285436453,0.59903372,0.953664347,10000,1,0.2
More long Multiple Env and Tau ,3,8686de7cfbb2466890e88b8c01f57f2e,0.907104229,0.030315784,-0.030315784,0.000170233,0.326341913,0.29602613,ShockBuffer,8,np.log,linear,-7.878540855,0.091358851,0.529101372,10000,1,0.2
More long Multiple Env and Tau ,3,869f114b386a4fadbfc71b3072304c9c,0.910795114,0.081274204,-0.081274204,0.000240681,0.911095879,0.829821675,DDPG,8,np.log,linear,-1.216754754,0.89365561,0.990382714,10000,1,0.2
More long Multiple Env and Tau ,3,86a349fd425b489a865922609981829a,0.987265175,0.002966127,0.002966127,0.000133958,0.232914651,0.235880778,DDPG,8,np.log,linear,0.578650797,0.230994475,0.99586941,10000,1,0.2
More long Multiple Env and Tau ,3,86bcf01767f948aa8dc038a3dfd4fc20,0.989454485,0.002533395,0.002533395,9.57354E-05,0.240234345,0.24276774,ShockBuffer,8,np.log,linear,-4.872575987,0.185235697,0.878101651,10000,1,0.2
More long Multiple Env and Tau ,3,86d4d032731b446fbd0f69db4caabe69,0.932632257,0.043507656,-0.043507656,3.10964E-05,0.645823269,0.602315613,DDPG,8,np.log,linear,-2.837259069,0.244851854,0.615736436,10000,1,0.2
More long Multiple Env and Tau ,3,86e551cf12a9433aa05482a384b3c3cc,0.90509183,0.085454615,-0.085454615,6.17566E-05,0.900392612,0.814937997,DDPG,8,np.log,linear,-8.626989919,0.390209735,0.658313996,10000,1,0.2
More long Multiple Env and Tau ,3,86f90a407322481a9095fbe3065f7b3a,0.956572774,0.006661113,0.006661113,3.67665E-05,0.153385648,0.160046761,ShockBuffer,8,np.log,linear,-5.472811849,0.151020335,0.992259698,10000,1,0.2
More long Multiple Env and Tau ,3,86ff9563425c46da9b710f10f3076c3a,0.993735666,0.004335115,0.004335115,4.06602E-05,0.69203123,0.696366345,DDPG,8,np.log,linear,-3.039592685,0.484747179,0.836940913,10000,1,0.2
More long Multiple Env and Tau ,3,8731b8deb0ef47fa84abdbde546f91e3,0.851468756,0.013929073,-0.013929073,5.92933E-05,0.093778738,0.079849665,ShockBuffer,8,np.log,linear,-8.88220518,0.038015321,0.636688696,10000,1,0.2
More long Multiple Env and Tau ,3,8744c038d1f64b8b95ae4a0f8cc7252d,0.799989972,0.053225342,0.053225342,0.000159172,0.266113369,0.319338712,DDPG,8,np.log,linear,-1.275506519,0.184685652,0.833073331,10000,1,0.2
More long Multiple Env and Tau ,3,878782d31ff4479b9a9cb8acf050905e,0.835245883,0.068901649,-0.068901649,1.02383E-05,0.418208964,0.349307315,DDPG,8,np.log,linear,-3.922842501,0.35829719,0.925603594,10000,1,0.2
More long Multiple Env and Tau ,3,87ab269d72794c97b33119f349dc24e2,0.712399712,0.277100759,-0.277100759,4.32059E-05,0.963492633,0.686391875,DDPG,8,np.log,linear,-3.945835529,0.339784869,0.593851446,10000,1,0.2
More long Multiple Env and Tau ,3,87c5cbf578134653a3bd875f94dcb899,0.978213326,0.01799873,0.01799873,0.000152382,0.826134819,0.844133548,ShockBuffer,8,np.log,linear,-3.07347617,0.72678443,0.937944939,10000,1,0.2
More long Multiple Env and Tau ,3,88aa0c4da5774f1abdfa9884effba74e,0.99069997,0.005140978,0.005140978,3.58996E-05,0.552791571,0.557932549,ShockBuffer,8,np.log,linear,-3.234931164,0.302502664,0.739748164,10000,1,0.2
More long Multiple Env and Tau ,3,88c6d19df4144100abcd02fc7f466a99,0.629365924,0.022096865,-0.022096865,5.57747E-06,0.059619085,0.037522221,ShockBuffer,8,np.log,linear,-9.729458094,0.052129012,0.935076393,10000,1,0.2
More long Multiple Env and Tau ,3,88dff8e520b844ada8d8af17eaf59956,0.98872528,0.004618866,0.004618866,2.49561E-05,0.409665665,0.41428453,DDPG,8,np.log,linear,-6.367310471,0.347690071,0.92125819,10000,1,0.2
More long Multiple Env and Tau ,3,88e7a5d2051642a38bfdbea69bddf75d,0.873165483,0.034292475,0.034292475,6.59547E-05,0.27037179,0.304664265,ShockBuffer,8,np.log,linear,0.321947147,0.250377311,0.962313985,10000,1,0.2
More long Multiple Env and Tau ,3,893cf2842d5748aa8e3ad4fdebcc8fe7,0.801096052,0.090676169,0.090676169,0.000155671,0.455879183,0.546555352,ShockBuffer,8,np.log,linear,-9.666112835,0.105383345,0.480796291,10000,1,0.2
More long Multiple Env and Tau ,3,897444e3384a48e9ac06c8f2903bd3bf,0.80050621,0.136658299,-0.136658299,0.000187348,0.685025328,0.548367029,DDPG,8,np.log,linear,-4.085410233,0.043754309,0.252730176,10000,1,0.2
More long Multiple Env and Tau ,3,89c5a0c4c719443d9d7305ca80b79383,0.97288657,0.010922571,-0.010922571,4.15536E-05,0.402847253,0.391924682,ShockBuffer,8,np.log,linear,-3.843180862,0.268888222,0.816988017,10000,1,0.2
More long Multiple Env and Tau ,3,8a3b412daff94666a94d6fba11869bf3,0.96142346,0.030448964,0.030448964,0.00017699,0.789312966,0.819761929,ShockBuffer,8,np.log,linear,-0.039763393,0.442172196,0.748464311,10000,1,0.2
More long Multiple Env and Tau ,3,8a54607418614f4fb2f40ee8b304020f,0.991860955,0.00072389,-0.00072389,1.92645E-06,0.088940464,0.088216574,DDPG,8,np.log,linear,-7.111191016,0.075052147,0.918611472,10000,1,0.2
More long Multiple Env and Tau ,3,8ae986b14bf148ba918028001d3d52d0,0.848362721,0.060206194,0.060206194,1.37545E-05,0.397040848,0.457247042,DDPG,8,np.log,linear,-8.944218136,0.372423023,0.96850232,10000,1,0.2
More long Multiple Env and Tau ,3,8b584389ec10451ab794278703498942,0.699383341,0.170295527,-0.170295527,3.94534E-05,0.566487325,0.396191798,DDPG,8,np.log,linear,-7.646818683,0.102619306,0.425617464,10000,1,0.2
More long Multiple Env and Tau ,3,8ba911c782c846d28a850703d398e033,0.904595356,0.047292574,-0.047292574,4.32121E-07,0.495705151,0.448412577,DDPG,8,np.log,linear,-1.915346226,0.252557941,0.71378727,10000,1,0.2
More long Multiple Env and Tau ,3,8bd4991211b641baab5b93e4bf5ab995,0.98969841,0.002894075,-0.002894075,0.000253339,0.280934773,0.278040698,DDPG,8,np.log,linear,-7.103942177,0.175769991,0.790987492,10000,1,0.2
More long Multiple Env and Tau ,3,8be32be5a6a24bdb96083946d8468e61,0.915753784,0.075690581,-0.075690581,1.72654E-05,0.898444875,0.822754294,DDPG,8,np.log,linear,-6.635562437,0.578246105,0.802251689,10000,1,0.2
More long Multiple Env and Tau ,3,8c3e2feed8e546c182bb95bf9e5435ff,0.956734764,0.03059395,-0.03059395,0.000783353,0.707125462,0.676531511,DDPG,8,np.log,linear,-7.496786789,0.627892001,0.94231095,10000,1,0.2
More long Multiple Env and Tau ,3,8c4cb7ab2ee14a7399cd4139323e16c4,0.489605009,0.029434401,0.029434401,1.50466E-05,0.057669847,0.087104249,DDPG,8,np.log,linear,-5.38128314,0.019070234,0.575047354,10000,1,0.2
More long Multiple Env and Tau ,3,8cab475db75b4719844b87163ef2de80,0.984077943,0.00276898,0.00276898,0.000170399,0.173908434,0.176677414,ShockBuffer,8,np.log,linear,-0.725418726,0.098737164,0.753494354,10000,1,0.2
More long Multiple Env and Tau ,3,8cd73d83b7494cccbac0000dd2ca7496,0.569370781,0.363866687,0.363866687,0.000224671,0.844965158,1.208831845,DDPG,8,np.log,linear,-2.432533791,0.417146095,0.702626767,10000,1,0.2
More long Multiple Env and Tau ,3,8cf21d29661b4bf69f7bb62e4653237d,0.922515972,0.03982472,0.03982472,0.000132271,0.513973278,0.553797998,ShockBuffer,8,np.log,linear,-7.260094977,0.234334309,0.675223688,10000,1,0.2
More long Multiple Env and Tau ,3,8d1bad05cf9d499ba715d75f0a7fb91c,0.421373619,0.045629741,-0.045629741,4.36239E-05,0.078858729,0.033228988,ShockBuffer,8,np.log,linear,-1.066570402,0.069850092,0.941149472,10000,1,0.2
More long Multiple Env and Tau ,3,8dea99d0ec4c4ac0928fe5f5757b6a20,0.960901019,0.023006317,-0.023006317,0.00069813,0.58841218,0.565405864,DDPG,8,np.log,linear,-1.655124125,0.239677956,0.638224128,10000,1,0.2
More long Multiple Env and Tau ,3,8dfa10f0cf97426bb6c834308c70a605,0.866609942,0.075650414,0.075650414,3.04494E-05,0.567136827,0.642787241,DDPG,8,np.log,linear,-4.373882156,0.175590487,0.556424913,10000,1,0.2
More long Multiple Env and Tau ,3,8e1fa9fe2b2c443a804d853181c1907b,0.936442053,0.024068995,-0.024068995,1.1297E-05,0.378693705,0.35462471,ShockBuffer,8,np.log,linear,-9.900267954,0.313021388,0.909165535,10000,1,0.2
More long Multiple Env and Tau ,3,8e5c475562b344b09ed5593e808ca10f,0.897507667,0.032569448,0.032569448,2.80883E-05,0.317774477,0.350343925,DDPG,8,np.log,linear,-9.458904829,0.05034695,0.398040328,10000,1,0.2
More long Multiple Env and Tau ,3,8e5dee3f8a9546a781ccd919fa6ce08c,0.741398465,0.015846319,-0.015846319,3.21362E-05,0.061276973,0.045430653,DDPG,8,np.log,linear,-9.618258021,0.020149081,0.573428104,10000,1,0.2
More long Multiple Env and Tau ,3,8ea2700914ea471f8b4fe9e7efa79731,0.499461861,0.019088848,-0.019088848,2.90863E-05,0.03813665,0.019047802,DDPG,8,np.log,linear,-2.433210296,0.037553477,0.992324717,10000,1,0.2
More long Multiple Env and Tau ,3,8ec5aefaaf994f20babdbb9c05424eac,0.955644897,0.038781806,-0.038781806,0.000135447,0.874348238,0.835566431,ShockBuffer,8,np.log,linear,-7.604794099,0.484781277,0.744613147,10000,1,0.2
More long Multiple Env and Tau ,3,8ee011efc4b2470896204509c4140f5e,0.821664527,0.012552994,-0.012552994,1.90981E-05,0.070389779,0.057836784,ShockBuffer,8,np.log,linear,-5.388832443,0.033862823,0.693596323,10000,1,0.2
More long Multiple Env and Tau ,3,8f36018d6ff942fa8ed94f78e6643a94,0.9743444,0.011137924,0.011137924,3.52995E-06,0.43413228,0.445270204,ShockBuffer,8,np.log,linear,-8.134281933,0.379324377,0.934747553,10000,1,0.2
More long Multiple Env and Tau ,3,8f39f2f6468042709e699cfa1c38b077,0.925533092,0.032184535,0.032184535,0.000145858,0.43219916,0.464383695,ShockBuffer,8,np.log,linear,-8.808294298,0.145292277,0.579801461,10000,1,0.2
More long Multiple Env and Tau ,3,8f3fd094f52b4eb0b7a1cf147e99ed42,0.618176435,0.029824149,-0.029824149,4.45446E-06,0.078109765,0.048285616,DDPG,8,np.log,linear,-2.627481902,0.032772959,0.647746628,10000,1,0.2
More long Multiple Env and Tau ,3,8f5d1d4727894dc8978aaee6a43e6edf,0.799653776,0.105033751,0.105033751,0.000170861,0.524261197,0.629294948,DDPG,8,np.log,linear,-3.266802693,0.211391538,0.634994468,10000,1,0.2
More long Multiple Env and Tau ,3,8f7663878db048769ac171432da07e85,0.878679134,0.006434057,0.006434057,2.00969E-05,0.053033392,0.059467449,ShockBuffer,8,np.log,linear,-2.235301529,0.03533714,0.816283462,10000,1,0.2
More long Multiple Env and Tau ,3,8f7afa28c9144318a00e94471d542988,0.850969911,0.038497266,0.038497266,0.000515277,0.258318748,0.296816014,ShockBuffer,8,np.log,linear,0.591617345,0.045253772,0.418552006,10000,1,0.2
More long Multiple Env and Tau ,3,8f8cf9e243184e31b3eb93cf457586a1,0.989378713,0.005929062,0.005929062,0.00010995,0.55822445,0.564153512,ShockBuffer,8,np.log,linear,-7.697611727,0.299961625,0.733041263,10000,1,0.2
More long Multiple Env and Tau ,3,8fba9436168c479599f61c4f13613a3c,0.980757857,0.010498372,0.010498372,4.85156E-05,0.545592682,0.556091054,DDPG,8,np.log,linear,-3.232655764,0.2896708,0.728648526,10000,1,0.2
More long Multiple Env and Tau ,3,8fcba19d587b465a853a692fd0d458a5,0.743655804,0.002295137,0.002295137,2.04872E-05,0.00895334,0.011248477,DDPG,8,np.log,linear,-9.550418598,0.007528579,0.916988687,10000,1,0.2
More long Multiple Env and Tau ,3,8fec0b38166d462db016d2a47270c707,0.964244612,0.024743845,-0.024743845,7.48578E-05,0.69203123,0.667287384,ShockBuffer,8,np.log,linear,-3.039592685,0.484747179,0.836940913,10000,1,0.2
